"","Region","RegionName","StateName","MSAName","CountyName","CityName","ForecastYoYPctChange"
"36507","City","San Tan Valley","AZ","Phoenix-Mesa-Scottsdale","Pinal County","San Tan Valley",3.45787037037038
"36508","City","Lebanon Borough","NJ","New York-Newark-Jersey City","Hunterdon County","Lebanon Borough",7.0758468335788
"36509","City","Eastvale","CA","Riverside-San Bernardino-Ontario","Riverside County","Eastvale",1.42014950730547
"36510","City","Mansfield","CT","Hartford-West Hartford-East Hartford","Tolland County","Mansfield",1.16765957446809
"36511","Neighborhood","Snake Hill","WA","Seattle-Tacoma-Bellevue","King County","Renton",2.97023313905078
"36512","Neighborhood","Glenwood Estates","KS","Kansas City","Johnson County","Overland Park",6.52453703703704
"36513","Neighborhood","Library District","KS","Kansas City","Johnson County","Overland Park",6.57648725212465
"36514","Neighborhood","Meadow Oaks","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",4.68251097907517
"36515","Neighborhood","Maidu","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",4.02773752846202
"36516","Neighborhood","Johnson Ranch","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",6.19947555722045
"36517","Neighborhood","West Harpeth","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County","Franklin",6.8470132238942
"36518","Neighborhood","North East Salem","OR","Salem","Marion County","Salem",4.06418039895924
"36519","Neighborhood","Rolando Park","CA","San Diego-Carlsbad","San Diego County","San Diego",4.76864125932064
"36520","Neighborhood","East Madison","FL","Tampa-St. Petersburg-Clearwater","Pasco County","New Port Richey",18.3528761061947
"36521","Neighborhood","Tiffany Park","WA","Seattle-Tacoma-Bellevue","King County","Renton",-1.83899734875874
"36522","Neighborhood","Cedar Forest","NC","Winston-Salem","Forsyth County","Winston-Salem",6.88171206225681
"36523","Neighborhood","Town and Country Estates","NC","Winston-Salem","Forsyth County","Winston-Salem",6.32186588921282
"36524","Neighborhood","West Polo Road","NC","Winston-Salem","Forsyth County","Winston-Salem",7.78732638888888
"36525","Neighborhood","New Sherwood Forest","NC","Winston-Salem","Forsyth County","Winston-Salem",4.39163722025913
"36526","Neighborhood","Stonebridge","NC","Winston-Salem","Forsyth County","Winston-Salem",5.66666666666666
"36527","Neighborhood","Old Sherwood Forest","NC","Winston-Salem","Forsyth County","Winston-Salem",1.58559113300492
"36528","Neighborhood","Konnoak","NC","Winston-Salem","Forsyth County","Winston-Salem",8.07142857142857
"36529","Neighborhood","British Woods","NC","Winston-Salem","Forsyth County","Winston-Salem",6.23494423791822
"36530","Neighborhood","Peace Haven","NC","Winston-Salem","Forsyth County","Winston-Salem",3.92152627789777
"36531","Neighborhood","South Peace Haven","NC","Winston-Salem","Forsyth County","Winston-Salem",4.7035490605428
"36532","Neighborhood","Salem Woods","NC","Winston-Salem","Forsyth County","Winston-Salem",4.91258169934641
"36533","Neighborhood","Fiddyment Farm","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",5.21600771456123
"36534","Neighborhood","Blue Oaks","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",4.20833333333333
"36535","Neighborhood","Quail Glen","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",3.95229166666666
"36536","Neighborhood","Highland Reserve","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",5.36289612676055
"36537","Neighborhood","Diamond Oaks","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",4.09736045002163
"36538","Neighborhood","Junction West","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",3.36934997847611
"36539","Neighborhood","Woodcreek Oaks","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",3.66519414089748
"36540","Neighborhood","Foothills Junction","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",3.5456570155902
"36541","Neighborhood","Kaseberg-Kingswood","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",3.81703703703704
"36542","Neighborhood","Los Cerritos","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",4.8418591055247
"36543","Neighborhood","Folsom Road","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",2.47632058287797
"36544","Neighborhood","Roseville Heights","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",3.96257585974376
"36545","Neighborhood","Cherry Glen","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",3.87748344370862
"36546","Neighborhood","Cresthaven","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",5.83623395149786
"36547","Neighborhood","Cirby Side","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",3.09523809523808
"36548","Neighborhood","Sierra Gardens","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",5.94247178640241
"36549","Neighborhood","Cirby Ranch","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",2.96113306982873
"36550","Neighborhood","South Cirby","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",3.73782488014132
"36551","Neighborhood","Olympus Pointe","CA","Sacramento--Roseville--Arden-Arcade","Placer County","Roseville",1.0895993684626
"36552","Neighborhood","Central Franklin","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County","Franklin",6.90522409363403
"36553","Neighborhood","Carnton","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County","Franklin",6.96043165467626
"36554","Neighborhood","Seward Hall","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County","Franklin",5.13026409707351
"36555","Neighborhood","McLemore","TN","Nashville-Davidson--Murfreesboro--Franklin","Williamson County","Franklin",5.30823199251638
"36556","Neighborhood","North Redmond","WA","Seattle-Tacoma-Bellevue","King County","Redmond",1.9852382596685
"36557","Neighborhood","Education Hill","WA","Seattle-Tacoma-Bellevue","King County","Redmond",-1.51820834919426
"36558","Neighborhood","SE Redmond","WA","Seattle-Tacoma-Bellevue","King County","Redmond",0.601497695852538
"36559","Neighborhood","Idylwood","WA","Seattle-Tacoma-Bellevue","King County","Redmond",0.957902835788094
"36560","Neighborhood","Grass Lawn","WA","Seattle-Tacoma-Bellevue","King County","Redmond",2.27471940138964
"36561","Neighborhood","Overlake","WA","Seattle-Tacoma-Bellevue","King County","Redmond",3.75628804410244
"36562","Neighborhood","Southeast Mill Creek","OR","Salem","Marion County","Salem",4.56842989084802
"36563","Neighborhood","South Gateway","OR","Salem","Marion County","Salem",3.72343109429203
"36564","Neighborhood","Southeast Salem","OR","Salem","Marion County","Salem",4.67969151670951
"36565","Neighborhood","South Central","OR","Salem","Marion County","Salem",5.23479542941394
"36566","Neighborhood","Northeast Neighbors","OR","Salem","Marion County","Salem",3.6641459074733
"36567","Neighborhood","North Lancaster","OR","Salem","Marion County","Salem",3.93951452447274
"36568","Neighborhood","Faye Wright","OR","Salem","Marion County","Salem",4.11897702001482
"36569","Neighborhood","East Lancaster","OR","Salem","Marion County","Salem",3.39087546239212
"36570","Neighborhood","Old Collier","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",8.62685851318945
"36571","Neighborhood","Old Pompano","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",3.94006095496107
"36572","Neighborhood","Avalon Harbor","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",5.28811086797958
"36573","Neighborhood","Hillsboro Shores","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",6.57457817772777
"36574","Neighborhood","Cypress Cove","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",11.9134831460674
"36575","Neighborhood","Santa Barbara Estates","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",2.65041677191209
"36576","Neighborhood","Cypress Bend","FL","Miami-Fort Lauderdale-West Palm Beach","Broward County","Pompano Beach",12.3528265107212
"36577","Neighborhood","Blue Heron","OR","Portland-Vancouver-Hillsboro","Clackamas County","Lake Oswego",3.53561452513966
"36578","Neighborhood","McVey-South Shore","OR","Portland-Vancouver-Hillsboro","Clackamas County","Lake Oswego",1.71803766105054
"36579","Neighborhood","Hallinan","OR","Portland-Vancouver-Hillsboro","Clackamas County","Lake Oswego",0.805890227576977
"36580","Neighborhood","First Addition-Forest Hills","OR","Portland-Vancouver-Hillsboro","Clackamas County","Lake Oswego",-2.70403180011357
"36581","Neighborhood","Forest Highlands","OR","Portland-Vancouver-Hillsboro","Clackamas County","Lake Oswego",1.00809384164222
"36582","Neighborhood","Cherokee Hills","KS","Kansas City","Johnson County","Overland Park",5.07596153846155
"36583","Neighborhood","Moody Hills","KS","Kansas City","Johnson County","Overland Park",5.8920664206642
"36584","Neighborhood","Beverly Estates","KS","Kansas City","Johnson County","Overland Park",5.8923476005188
"36585","Neighborhood","Historic Overland Park","KS","Kansas City","Johnson County","Overland Park",6.09248554913295
"36586","Neighborhood","Strang Line","KS","Kansas City","Johnson County","Overland Park",9.56298200514139
"36587","Neighborhood","Arrowhead Trails","KS","Kansas City","Johnson County","Overland Park",8.38330494037478
"36588","Neighborhood","The Dunes","NJ","New York-Newark-Jersey City","Ocean County","Long Beach",10.011312678353
"36589","Zip","97003","OR","Portland-Vancouver-Hillsboro","Washington County","Beaverton",3.38357348703171
"36590","Neighborhood","Southdale","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-2.57381429525718
"36591","Neighborhood","Key Meadows","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-2.4927536231884
"36592","Neighborhood","St Vincent-Greenbriar","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-1
"36593","Neighborhood","Pennsport","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",10.6227876106195
"36594","Neighborhood","Arbor Greene","FL","Tampa-St. Petersburg-Clearwater","Hillsborough County","Tampa",6.14231554389035
"36595","Neighborhood","Old Kensington","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",14.5090074178736
"36596","Neighborhood","Park Forest-Oakcrest","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",2.03937007874015
"36597","Neighborhood","Victoria Farms","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",6.48302872062663
"36598","Neighborhood","North Baton Rouge","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",5.30718954248366
"36599","Neighborhood","East Fairfields","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",-1.12585812356979
"36600","Neighborhood","Goodwood Homesites","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",3.43213499633162
"36601","Neighborhood","Cortana","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",1.97622107969151
"36602","Neighborhood","Drusilla","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",1.73605278944211
"36603","Neighborhood","O'Neal","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",2.68200620475698
"36604","Neighborhood","Bocage","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",2.87627494456764
"36605","Neighborhood","LSU","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",5.39855653568564
"36606","Neighborhood","Woodchase","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",5.23323992239706
"36607","Neighborhood","Woodstone","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",2.99065420560747
"36608","Neighborhood","Highland-Perkins","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",1.41133983387505
"36609","Neighborhood","South Burbank","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",2.07208387942333
"36610","Neighborhood","South Campus","LA","Baton Rouge","East Baton Rouge Parish","Baton Rouge",-2.08245505269684
"36611","Neighborhood","Eagledale","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-10.3738170347003
"36612","Neighborhood","North High School","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-5.16158536585366
"36613","Neighborhood","Butler-Tarkington","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-1.94493290143453
"36614","Neighborhood","Meridian Kessler","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",2.39104278074866
"36615","Neighborhood","Near Northside","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",2.26392757660168
"36616","Neighborhood","Garfield Park","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-5.78071182548795
"36617","Neighborhood","Stout Field","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-6.63157894736842
"36618","Neighborhood","Snacks-Guion Creek","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-2.95572733661279
"36619","Neighborhood","Augusta-New Augusta","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-2.10135135135135
"36620","Neighborhood","Delaware Trail","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-3.99223389675651
"36621","Neighborhood","Near Southeast","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-11.3580060422961
"36622","Neighborhood","North Central","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-0.364013840830446
"36623","Neighborhood","Raymond Park","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-1.76962676962676
"36624","Neighborhood","New Bethel","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-1.00838658146964
"36625","Neighborhood","Galludet","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-2.05128205128206
"36626","Neighborhood","South Emerson","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-3.06621160409556
"36627","Neighborhood","Chapel Hill-Ben Davis","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-2.93
"36628","Neighborhood","Nora-Far Northside","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-1.96580852775543
"36629","Neighborhood","Geist","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",0.69725036179451
"36630","Neighborhood","Far Eastside","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-7.84727272727272
"36631","Neighborhood","Southeast Warren","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-0.29528676888132
"36632","Neighborhood","South Perry","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-2.03498727735369
"36633","Neighborhood","Hill Valley","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-1.40875071963155
"36634","Neighborhood","Southern Dunes","IN","Indianapolis-Carmel-Anderson","Marion County","Indianapolis",-3.896484375
"36635","Neighborhood","Germantown West Central","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",7.9559417946645
"36636","Neighborhood","West Poplar","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",13.9697419163453
"36637","Neighborhood","Logan Square","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",6.95117029862793
"36638","Neighborhood","Rittenhouse","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",4.59755339000623
"36639","Neighborhood","Fitler Square","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",7.64325917984454
"36640","Neighborhood","Graduate Hospital","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",9.33111648528819
"36641","Neighborhood","Packer Park","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",11.9565096180652
"36642","Neighborhood","Callow Hill","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",6.41650099403579
"36643","Neighborhood","Washington Square","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",5.83267248215702
"36644","Neighborhood","Newbold","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",11.550865344027
"36645","Neighborhood","Passyunk Square","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",10.2177992607336
"36646","Neighborhood","East Passyunk","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",12.1120886282177
"36647","Neighborhood","Dickinson Narrows","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",14.6081434441539
"36648","Neighborhood","Lower Moyamensing","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",14.4245577523413
"36649","Neighborhood","Stadium District","PA","Philadelphia-Camden-Wilmington","Philadelphia County","Philadelphia",10.2520751419834
